40.6522158000,-8.5631498000
40.6526225000,-8.5631505000
40.6532288000,-8.5631202000
40.6535986000,-8.5630002000
40.6536736000,-8.5633168000
40.6538752000,-8.5635816000
40.6539171000,-8.5637226000
40.6541293000,-8.5637877000
40.6542326000,-8.5638151000
40.6544000000,-8.5637513000
40.6547496000,-8.5637371000
40.6551392000,-8.5636546000
40.6551623000,-8.5637377000
40.6551359000,-8.5638248000
40.6551591000,-8.5638710000
40.6551346000,-8.5639263000
40.6551579000,-8.5639595000
40.6551333000,-8.5640324000
40.6551539000,-8.5640738000
40.6551315000,-8.5642742000
40.6551664000,-8.5648162000
40.6550463000,-8.5651870000
40.6550548000,-8.5653250000
40.6550249000,-8.5653797000
40.6549209000,-8.5654109000
40.6547599000,-8.5655744000
40.6545369000,-8.5656880000
40.6544645000,-8.5655849000
40.6543669000,-8.5655205000
40.6541310000,-8.5654854000
40.6540829000,-8.5653807000
40.6538929000,-8.5653246000
40.6538346000,-8.5659063000
40.6537589000,-8.5673695000
40.6538261000,-8.5674442000
40.6543426000,-8.5675358000
40.6549670000,-8.5673329000
40.6551385000,-8.5672544000
40.6564153000,-8.5663152000
40.6563772000,-8.5662274000
40.6560189000,-8.5658576000
40.6561238000,-8.5655836000
40.6562470000,-8.5657043000
40.6569393000,-8.5654354000
40.6572878000,-8.5657750000
40.6574635000,-8.5661115000
40.6574203000,-8.5671945000
40.6574530000,-8.5674947000
40.6573276000,-8.5676200000
40.6579211000,-8.5692104000
40.6579025000,-8.5693298000
40.6580098000,-8.5698269000
40.6580427000,-8.5702252000
40.6580049000,-8.5707916000
40.6579763000,-8.5708657000
40.6578817000,-8.5709039000
40.6578964000,-8.5709571000
40.6578166000,-8.5710044000
40.6578043000,-8.5710540000
40.6578745000,-8.5710402000
40.6578595000,-8.5710799000
40.6576685000,-8.5712997000
40.6575392000,-8.5713891000
40.6572326000,-8.5714986000
40.6571608000,-8.5716185000
40.6570091000,-8.5716113000
40.6564389000,-8.5718335000
40.6560712000,-8.5720577000
40.6560303000,-8.5721765000
40.6560487000,-8.5723171000
40.6561721000,-8.5724971000
40.6564172000,-8.5727106000
40.6567434000,-8.5728681000
40.6567860000,-8.5728365000
40.6570828000,-8.5729897000
40.6571651000,-8.5728987000
40.6580083000,-8.5725062000
40.6583584000,-8.5726040000
40.6584222000,-8.5725726000
40.6587498000,-8.5726265000
40.6592658000,-8.5725742000
40.6602795000,-8.5726896000
40.6605643000,-8.5728560000
40.6607578000,-8.5730272000
40.6613750000,-8.5731038000
40.6614880000,-8.5731718000
40.6621155000,-8.5728999000
40.6623707000,-8.5727420000
40.6625691000,-8.5723488000
40.6625897000,-8.5722552000
40.6633128000,-8.5724514000
40.6633159000,-8.5722044000
40.6631817000,-8.5715456000
40.6630771000,-8.5713133000
40.6630556000,-8.5709990000
40.6630822000,-8.5706162000
40.6629841000,-8.5703369000
40.6627118000,-8.5700100000
40.6629270000,-8.5696040000
40.6633885000,-8.5692407000
40.6635459000,-8.5690586000
40.6636686000,-8.5690033000
40.6639734000,-8.5689941000
40.6641726000,-8.5690403000
40.6643851000,-8.5690079000
40.6647267000,-8.5690588000
40.6649371000,-8.5691574000
40.6653928000,-8.5695835000
40.6655114000,-8.5698347000
40.6660069000,-8.5714513000
40.6661012000,-8.5721284000
40.6660745000,-8.5724236000
40.6661910000,-8.5732175000
40.6664109000,-8.5738208000
40.6664901000,-8.5739483000
40.6664344000,-8.5739371000
40.6665258000,-8.5742092000
40.6672078000,-8.5745754000
40.6675920000,-8.5746705000
40.6691493000,-8.5747397000
40.6695703000,-8.5748098000
40.6704134000,-8.5755723000
40.6720625000,-8.5774338000
40.6735836000,-8.5785963000
40.6736789000,-8.5787904000
40.6737485000,-8.5790264000
40.6738624000,-8.5792354000
40.6741827000,-8.5789978000
40.6742606000,-8.5790253000
40.6746121000,-8.5790123000
40.6749334000,-8.5789542000
40.6750474000,-8.5790203000
40.6751116000,-8.5791028000
40.6753125000,-8.5791297000
40.6754416000,-8.5790716000
40.6760239000,-8.5789910000
40.6761858000,-8.5788831000
40.6765423000,-8.5790432000
40.6767067000,-8.5792031000
40.6770326000,-8.5793070000
40.6773930000,-8.5794770000
40.6777561000,-8.5797204000
40.6779975000,-8.5794119000
40.6787949000,-8.5803327000
40.6794203000,-8.5807810000
40.6798056000,-8.5809739000
40.6802707000,-8.5812941000
40.6804798000,-8.5812955000
40.6814920000,-8.5815772000
40.6829004000,-8.5816925000
40.6834961000,-8.5815695000
40.6844119000,-8.5817872000
40.6852309000,-8.5821099000
40.6867211000,-8.5828045000
40.6878933000,-8.5832627000
40.6891532000,-8.5838287000
40.6894784000,-8.5840667000
40.6908253000,-8.5857483000
40.6915712000,-8.5868255000
40.6919270000,-8.5875784000
40.6920560000,-8.5879223000
