40.6351836000,-8.6566713000
40.6352348000,-8.6565468000
40.6352744000,-8.6563860000
40.6352882000,-8.6562194000
40.6353192000,-8.6561426000
40.6353638000,-8.6560779000
40.6356907000,-8.6557916000
40.6357469000,-8.6557610000
40.6357934000,-8.6557664000
40.6358345000,-8.6557832000
40.6358645000,-8.6558162000
40.6350675000,-8.6568760000
40.6354717000,-8.6574093000
40.6355924000,-8.6575587000
40.6356561000,-8.6574777000
40.6357096000,-8.6575496000
40.6357759000,-8.6574633000
40.6357986000,-8.6574933000
40.6364442000,-8.6566803000
40.6365852000,-8.6568672000
40.6367241000,-8.6570446000
40.6364767000,-8.6573658000
40.6367850000,-8.6577898000
40.6369273000,-8.6576033000
40.6370736000,-8.6574087000
40.6373484000,-8.6577655000
40.6367555000,-8.6584311000
40.6366928000,-8.6583510000
40.6366009000,-8.6584711000
40.6365794000,-8.6585205000
40.6364092000,-8.6587833000
40.6363830000,-8.6588774000
40.6364668000,-8.6592665000
40.6363493000,-8.6593313000
40.6362139000,-8.6589740000
40.6354370000,-8.6594605000
40.6357660000,-8.6597496000
40.6355401000,-8.6598891000
40.6337428000,-8.6610205000
40.6330659000,-8.6614000000
40.6326980000,-8.6615342000
40.6325491000,-8.6615805000
40.6321626000,-8.6617316000
40.6317886000,-8.6619299000
40.6315193000,-8.6619132000
40.6313470000,-8.6618539000
40.6312283000,-8.6618131000
40.6309483000,-8.6616472000
40.6308448000,-8.6615782000
40.6305044000,-8.6612368000
40.6296205000,-8.6600633000
40.6295116000,-8.6599187000
40.6295751000,-8.6598249000
40.6296329000,-8.6597394000
40.6297914000,-8.6595345000
40.6300802000,-8.6591611000
40.6299898000,-8.6590396000
40.6298994000,-8.6589181000
40.6298698000,-8.6589200000
40.6298254000,-8.6589755000
40.6287955000,-8.6575970000
40.6287360000,-8.6575174000
40.6287182000,-8.6574935000
40.6287661000,-8.6574334000
40.6286712000,-8.6572223000
40.6285757000,-8.6569805000
40.6284880000,-8.6568847000
40.6281711000,-8.6571397000
40.6281083000,-8.6572435000
40.6280176000,-8.6572144000
40.6280213000,-8.6570665000
40.6279579000,-8.6565735000
40.6279652000,-8.6561032000
40.6280858000,-8.6548243000
40.6276827000,-8.6543839000
40.6269580000,-8.6538045000
40.6267015000,-8.6534510000
40.6267311000,-8.6530506000
40.6273406000,-8.6524819000
40.6279596000,-8.6527531000
40.6295962000,-8.6537294000
40.6302032000,-8.6541270000
40.6304322000,-8.6544869000
40.6307105000,-8.6544592000
40.6329869000,-8.6557465000
40.6330087000,-8.6558080000
40.6329929000,-8.6558619000
40.6318960000,-8.6570054000
40.6318359000,-8.6570351000
40.6317758000,-8.6570181000
40.6316108000,-8.6572215000
40.6316541000,-8.6572951000
40.6324007000,-8.6582780000
40.6325594000,-8.6584447000
40.6326855000,-8.6585355000
40.6328437000,-8.6586142000
40.6330484000,-8.6586538000
40.6332623000,-8.6586350000
40.6335057000,-8.6585202000
40.6336748000,-8.6583772000
40.6340266000,-8.6579219000
40.6343045000,-8.6575551000
40.6342644000,-8.6574978000
40.6339532000,-8.6570552000
40.6337744000,-8.6568100000
40.6335153000,-8.6564349000
40.6336387000,-8.6561684000
40.6338401000,-8.6562906000
40.6338672000,-8.6563071000
40.6340490000,-8.6564175000
40.6341559000,-8.6564662000
40.6341935000,-8.6564733000
40.6342269000,-8.6564796000
40.6342626000,-8.6564863000
40.6344043000,-8.6564869000
40.6345364000,-8.6564352000
40.6345578000,-8.6564205000
40.6345858000,-8.6564012000
40.6346352000,-8.6563673000
40.6347934000,-8.6561931000
40.6348076000,-8.6561774000
40.6350727000,-8.6565295000
40.6351836000,-8.6566713000
40.6305007000,-8.6538553000
40.6310054000,-8.6525413000
40.6311756000,-8.6520984000
40.6310459000,-8.6520645000
40.6310153000,-8.6522890000
40.6309799000,-8.6522866000
40.6309690000,-8.6522510000
40.6302318000,-8.6521414000
40.6301540000,-8.6521298000
40.6300862000,-8.6528446000
40.6300765000,-8.6529470000
40.6293228000,-8.6528695000
40.6292122000,-8.6531257000
40.6305007000,-8.6538553000
40.6247480000,-8.6605163000
40.6238716000,-8.6599222000
40.6229814000,-8.6592932000
40.6229758000,-8.6592885000
40.6228698000,-8.6591993000
40.6228601000,-8.6591909000
40.6228536000,-8.6591852000
40.6228477000,-8.6591801000
40.6223646000,-8.6587601000
40.6222613000,-8.6586685000
40.6222132000,-8.6586245000
40.6220659000,-8.6584726000
40.6219915000,-8.6583870000
40.6219136000,-8.6582958000
40.6218286000,-8.6581008000
40.6213945000,-8.6572313000
40.6213069000,-8.6569892000
40.6212637000,-8.6567310000
40.6212545000,-8.6566452000
40.6212723000,-8.6566023000
40.6212998000,-8.6565835000
40.6214785000,-8.6566412000
40.6216362000,-8.6566995000
40.6218444000,-8.6568068000
40.6219635000,-8.6569516000
40.6223132000,-8.6558265000
40.6225615000,-8.6551660000
40.6238716000,-8.6561885000
40.6249505000,-8.6567049000
40.6255114000,-8.6582860000
40.6253882000,-8.6592878000
40.6247480000,-8.6605163000
